x-Amplitude,x-Frequency,y-Amplitude,y-Frequency,z-Amplitude,z-Frequency,Growth-rate,Estimated-Failure-Time
0.7310899195037501,0.28879058156387305,0.400910226359967,0.28879058156387305,0.4226144417787921,0.28879058156387305,0.01,280.47657612587005
0.31766139205134764,0.28879058156387305,0.2381257550119264,0.28879058156387305,0.11435786636694478,0.28879058156387305,0.05,282.43035058214787
0.2796446373524799,0.28879058156387305,0.020138599752713694,0.28879058156387305,0.03509869513244047,0.28879058156387305,0.05,2108.1152438652416
0.4210107514066594,0.28879058156387305,0.18144588173888102,0.28879058156387305,0.16260081672611612,0.28879058156387305,0.05,246.51684226119585
0.2792978309976646,0.28879058156387305,0.03701670974033214,0.28879058156387305,0.0427647892547128,0.28879058156387305,0.05,1331.1594017396592
0.2802812159242927,0.28879058156387305,0.04019928357570567,0.28879058156387305,0.06255929667123823,0.28879058156387305,0.05,1064.1051904737913
0.2841103813661162,0.28879058156387305,0.03424623774956893,0.28879058156387305,0.049144895970995806,0.28879058156387305,0.05,1307.3518641990338
0.28106804869995455,0.28879058156387305,0.07524459316123651,0.28879058156387305,0.07067258591561512,0.28879058156387305,0.01,3441.5649473151616
0.5574020050197165,0.28879058156387305,0.3162286362744526,0.28879058156387305,0.2102183893002703,0.28879058156387305,0.01,708.6917416139908
0.28171578017569404,0.28879058156387305,0.015778669145400066,0.28879058156387305,0.0351109327702925,0.28879058156387305,0.05,2492.020039076499
0.2796803175055406,0.28879058156387305,0.02098010486151106,0.28879058156387305,0.035938146863743546,0.28879058156387305,0.01,10168.570627598809
0.2822584574463624,0.28879058156387305,0.01965140198560907,0.28879058156387305,0.03689958265346643,0.28879058156387305,0.05,2103.650898289845
0.5272570272646918,0.28879058156387305,0.5208158691898702,0.28879058156387305,0.4094545249475209,0.28879058156387305,0.02,105.36366272519797
0.2811784230697654,0.28879058156387305,0.018847981324269184,0.28879058156387305,0.035027120920795074,0.28879058156387305,0.01,11024.75402912988
0.2825935568975344,0.28879058156387305,0.017855016101924973,0.28879058156387305,0.03525790691461987,0.28879058156387305,0.02,5705.837186073057
0.5049814871854215,0.28879058156387305,0.5592228164157825,0.28879058156387305,0.3330418087868249,0.28879058156387305,0.02,135.35754080097772
0.2804353672417229,0.28879058156387305,0.030127382893308206,0.28879058156387305,0.041158775491989555,0.28879058156387305,0.05,1529.6794137247284
0.659229197168936,0.28879058156387305,0.7332905246899076,0.28879058156387305,0.4375511691219668,0.28879058156387305,0.02,55.44140688881898
0.2735141765978502,0.28879058156387305,0.02638323710237241,0.28879058156387305,0.04233375957790662,0.28879058156387305,0.01,8213.452961444018
0.25817161424138013,0.28879058156387305,0.02722219682538498,0.28879058156387305,0.04048424878888084,0.28879058156387305,0.05,1640.1993996068345
0.2813544355434973,0.28879058156387305,0.022136991665535767,0.28879058156387305,0.03503077504138326,0.28879058156387305,0.02,4960.370917773369
0.28312494203089916,0.28879058156387305,0.017075737172959765,0.28879058156387305,0.04183655817583468,0.28879058156387305,0.02,5572.561571293929
0.2794372716729105,0.28879058156387305,0.01725632637614391,0.28879058156387305,0.03594246513526862,0.28879058156387305,0.05,2321.616130235655
0.28238397404952004,0.28879058156387305,0.03908196515018149,0.28879058156387305,0.046585834756930136,0.28879058156387305,0.05,1237.4840614996751
0.3008290411512825,0.28879058156387305,0.1406471670528774,0.28879058156387305,0.08960217854494387,0.28879058156387305,0.01,2157.860658616328
0.528843973965857,0.28879058156387305,0.3510191744050458,0.28879058156387305,0.2726994242751532,0.28879058156387305,0.05,102.44487335849914
0.2833106648186757,0.28879058156387305,0.07450519444978315,0.28879058156387305,0.06928861378321838,0.28879058156387305,0.01,3499.597615294241
0.2803926076058354,0.28879058156387305,0.013022810756514893,0.28879058156387305,0.03455340214797959,0.28879058156387305,0.02,7201.033409888613
0.29054123012061467,0.28879058156387305,0.2285540706266244,0.28879058156387305,0.10008841691224815,0.28879058156387305,0.02,805.6548870595217
0.2814462989630526,0.28879058156387305,0.015282774617195663,0.28879058156387305,0.036245474200236376,0.28879058156387305,0.05,2524.6382869409726
0.7031727298466572,0.28879058156387305,0.5907069053261523,0.28879058156387305,0.3912368939657915,0.28879058156387305,0.02,97.42181660642169
0.5195836871958164,0.28879058156387305,0.33005754892139644,0.28879058156387305,0.3241696370729375,0.28879058156387305,0.01,456.0411025666118
0.276702540646088,0.28879058156387305,0.08969872239892829,0.28879058156387305,0.059183267905718095,0.28879058156387305,0.02,1763.1568821296296
0.2794471084123076,0.28879058156387305,0.016467276641873724,0.28879058156387305,0.03446739908957449,0.28879058156387305,0.01,12163.51859950894
0.28269192560099765,0.28879058156387305,0.024990366143776286,0.28879058156387305,0.0405423235643938,0.28879058156387305,0.02,4327.670136890909
0.2811137278753921,0.28879058156387305,0.0170440370804572,0.28879058156387305,0.03565660668095045,0.28879058156387305,0.02,5870.178742856582
0.28044389100139083,0.28879058156387305,0.02493902965233411,0.28879058156387305,0.037736284925784624,0.28879058156387305,0.05,1784.7295790155863
0.27984210691030753,0.28879058156387305,0.018565947322988937,0.28879058156387305,0.03737181825921773,0.28879058156387305,0.01,10886.825435582152
0.7110463444811457,0.28879058156387305,0.6863372768544631,0.28879058156387305,0.3822724787373529,0.28879058156387305,0.05,34.0424519245052
0.28791968324517175,0.28879058156387305,0.037064635435951614,0.28879058156387305,0.04990669694540002,0.28879058156387305,0.02,3091.2100720613143
0.49549480400908347,0.28879058156387305,0.29345687519633956,0.28879058156387305,0.2791301775157964,0.28879058156387305,0.05,115.72597915754187
0.7462849739878192,0.28879058156387305,0.4991596137509524,0.28879058156387305,0.42136305865607154,0.28879058156387305,0.01,212.72644884776548
0.28155007511986213,0.28879058156387305,0.023734093620781056,0.28879058156387305,0.036893750148229716,0.28879058156387305,0.01,9293.368098098403
0.28081468052792397,0.28879058156387305,0.020624141194241278,0.28879058156387305,0.03632759832413919,0.28879058156387305,0.01,10241.98075313494
0.27127752874132427,0.28879058156387305,0.03576760545521603,0.28879058156387305,0.06246775808367066,0.28879058156387305,0.01,5755.312496232913
0.2828087749699433,0.28879058156387305,0.026200519078827426,0.28879058156387305,0.04017210972801901,0.28879058156387305,0.02,4214.205252354669
0.27936164088865173,0.28879058156387305,0.018835073665903194,0.28879058156387305,0.03498941554241797,0.28879058156387305,0.02,5517.075740346041
0.2826561812520646,0.28879058156387305,0.014285433140090642,0.28879058156387305,0.035454601957996934,0.28879058156387305,0.01,13348.90452540068
0.2843584779815787,0.28879058156387305,0.06958185970495472,0.28879058156387305,0.08349676879975655,0.28879058156387305,0.01,3288.7302485299456
0.2803611214130804,0.28879058156387305,0.015314202558409628,0.28879058156387305,0.03472714212255307,0.28879058156387305,0.05,2554.6538917592916
0.2795050740147663,0.28879058156387305,0.019600204080570182,0.28879058156387305,0.036584827456201015,0.28879058156387305,0.05,2113.9011503444963
0.28137063386217115,0.28879058156387305,0.016105750525821513,0.28879058156387305,0.034426989412378185,0.28879058156387305,0.05,2471.8248624516605
0.5588084895561269,0.28879058156387305,0.701997966948623,0.28879058156387305,0.39091493703873736,0.28879058156387305,0.05,31.512991181708045
0.2806718482498735,0.28879058156387305,0.02234729513833833,0.28879058156387305,0.036500564379198304,0.28879058156387305,0.01,9700.297411171341
0.2799734215956936,0.28879058156387305,0.020805922233825637,0.28879058156387305,0.03655730843483968,0.28879058156387305,0.02,5079.228486624106
0.2806996088347826,0.28879058156387305,0.020685376477115422,0.28879058156387305,0.03574995384612406,0.28879058156387305,0.05,2056.8310598025428
0.2784512165532771,0.28879058156387305,0.01751799075236655,0.28879058156387305,0.036590840383899356,0.28879058156387305,0.01,11417.878243162868
0.2806768305364731,0.28879058156387305,0.013241329238411075,0.28879058156387305,0.03348119472181362,0.28879058156387305,0.05,2870.881678043035
0.2808424725713688,0.28879058156387305,0.022348297474304387,0.28879058156387305,0.036429724127420994,0.28879058156387305,0.05,1941.4949907206446
0.28030688896279377,0.28879058156387305,0.016595854904162065,0.28879058156387305,0.0340047996612243,0.28879058156387305,0.02,6076.453637457904
0.5821480361557531,0.28879058156387305,0.5023426448152695,0.28879058156387305,0.379854209927967,0.28879058156387305,0.02,123.62834568958317
0.5637792646062818,0.28879058156387305,0.23461224179483903,0.28879058156387305,0.23646988814646147,0.28879058156387305,0.05,157.75417176355555
0.28097277305817375,0.28879058156387305,0.018912556675394262,0.28879058156387305,0.035624822806576875,0.28879058156387305,0.02,5466.166745562647
0.28150723756237594,0.28879058156387305,0.021647355496688274,0.28879058156387305,0.036657943204713495,0.28879058156387305,0.01,9886.393097809978
0.29076018984723484,0.28879058156387305,0.07591006257407512,0.28879058156387305,0.08476347326531634,0.28879058156387305,0.01,3095.942599357176
0.4104156527229438,0.28879058156387305,0.481780471169183,0.28879058156387305,0.20975419900445377,0.28879058156387305,0.02,279.0183415339803
0.556135350431889,0.28879058156387305,0.4158874328469183,0.28879058156387305,0.32089183224257983,0.28879058156387305,0.01,372.91363834142794
0.28056131451075,0.28879058156387305,0.02294543091772303,0.28879058156387305,0.03551150799388841,0.28879058156387305,0.05,1928.7633128178654
0.28084666278950154,0.28879058156387305,0.017743100067350127,0.28879058156387305,0.036257677807603736,0.28879058156387305,0.02,5675.821155380669
0.28166449829540113,0.28879058156387305,0.10155020827157372,0.28879058156387305,0.06646579872385497,0.28879058156387305,0.05,616.9949701790092
0.4928600417968574,0.28879058156387305,0.38068125249347384,0.28879058156387305,0.29166419869432036,0.28879058156387305,0.02,223.88290106541933
0.2862533255702019,0.28879058156387305,0.018506777137038206,0.28879058156387305,0.04016651341602853,0.28879058156387305,0.05,2130.05736389536
0.2797002681443119,0.28879058156387305,0.06072628425978325,0.28879058156387305,0.05240403037935154,0.28879058156387305,0.01,4576.976988558859
0.6992288094751246,0.28879058156387305,0.6253652590286736,0.28879058156387305,0.36631331288938984,0.28879058156387305,0.05,41.21113191064374
0.27746447123911194,0.28879058156387305,0.06936087658038932,0.28879058156387305,0.05186647472115297,0.28879058156387305,0.02,2158.833856210213
0.28197897510275477,0.28879058156387305,0.017069270634681496,0.28879058156387305,0.035816822863006706,0.28879058156387305,0.05,2342.130266197446
0.28180526325815847,0.28879058156387305,0.022719014063114624,0.28879058156387305,0.035994288435806036,0.28879058156387305,0.05,1930.3490437567673
0.4722363171125237,0.28879058156387305,0.36669986201251836,0.28879058156387305,0.3584540740457556,0.28879058156387305,0.05,74.46993815019744
0.7076883031391716,0.28879058156387305,0.6124070515596631,0.28879058156387305,0.4151410805979095,0.28879058156387305,0.01,165.84087367496198
0.2800836989187339,0.28879058156387305,0.01705562663756451,0.28879058156387305,0.034952768130721776,0.28879058156387305,0.05,2362.768013491005
0.28080731614400645,0.28879058156387305,0.024973682147412708,0.28879058156387305,0.03722889200607506,0.28879058156387305,0.01,8966.421600399515
0.29660319620664916,0.28879058156387305,0.031579081683924884,0.28879058156387305,0.039581591680982214,0.28879058156387305,0.05,1514.0624417786753
0.2815056773850218,0.28879058156387305,0.020922179618768213,0.28879058156387305,0.03518254112482497,0.28879058156387305,0.01,10270.709836569113
0.2805459249392156,0.28879058156387305,0.016793427285697222,0.28879058156387305,0.035022461364101753,0.28879058156387305,0.01,11934.029517603709
0.3423056528893439,0.28879058156387305,0.2058361134495111,0.28879058156387305,0.16278594533927063,0.28879058156387305,0.05,228.03557267677223
0.280939344343223,0.28879058156387305,0.017093998946998912,0.28879058156387305,0.03503091206349043,0.28879058156387305,0.02,5893.239502345127
0.2825106582060224,0.28879058156387305,0.019332790796985314,0.28879058156387305,0.034135729082590285,0.28879058156387305,0.02,5471.428582567592
0.2915108203823659,0.28879058156387305,0.08016976986370859,0.28879058156387305,0.06526688593766367,0.28879058156387305,0.02,1745.6664536336807
0.5762970456283807,0.28879058156387305,0.42963975048870884,0.28879058156387305,0.33362170672784464,0.28879058156387305,0.05,69.0982712701161
0.27751574513890204,0.28879058156387305,0.07261922610438644,0.28879058156387305,0.06995847911440042,0.28879058156387305,0.01,3529.0511291967114
0.2871266312970638,0.28879058156387305,0.2125719040701287,0.28879058156387305,0.1152338283665001,0.28879058156387305,0.02,736.7608473694988
0.2793996964923191,0.28879058156387305,0.01465201692600715,0.28879058156387305,0.033945344305221004,0.28879058156387305,0.05,2655.855087062444
0.5776217572079501,0.28879058156387305,0.5012808266830081,0.28879058156387305,0.31793729193034276,0.28879058156387305,0.05,63.92459493665178
0.27936164088865173,0.28879058156387305,0.018835073665903194,0.28879058156387305,0.03498941554241797,0.28879058156387305,0.05,2206.830296138416
0.28092325500036486,0.28879058156387305,0.022800456135788162,0.28879058156387305,0.03525654549158213,0.28879058156387305,0.02,4855.560947785865
0.2857613017887482,0.28879058156387305,0.0938811248334829,0.28879058156387305,0.0662002416914017,0.28879058156387305,0.05,641.208696422892
0.2817912958201512,0.28879058156387305,0.020689591586109186,0.28879058156387305,0.03710999865265425,0.28879058156387305,0.05,2027.8511281827978
0.28292739421978913,0.28879058156387305,0.016945890357251813,0.28879058156387305,0.03945058681439352,0.28879058156387305,0.02,5705.16662820612
0.273875282564893,0.28879058156387305,0.04034249372559907,0.28879058156387305,0.04743421549894127,0.28879058156387305,0.01,6021.742219874825
0.2812286415001146,0.28879058156387305,0.02060330070644022,0.28879058156387305,0.03564287306040297,0.28879058156387305,0.01,10322.881705272823
0.28196991045145225,0.28879058156387305,0.01954338762855611,0.28879058156387305,0.03426674189356204,0.28879058156387305,0.05,2169.828476203024
0.28202787947293434,0.28879058156387305,0.023302223069913308,0.28879058156387305,0.04166694613239612,0.28879058156387305,0.05,1793.5975852764932
0.28251905422466644,0.28879058156387305,0.01440899718925644,0.28879058156387305,0.03343550208984456,0.28879058156387305,0.05,2700.663519497891
0.27900970305708006,0.28879058156387305,0.020473475523222727,0.28879058156387305,0.035202295379705,0.28879058156387305,0.05,2083.025872141609
0.27952597303291876,0.28879058156387305,0.016787090277948707,0.28879058156387305,0.034731795231459035,0.28879058156387305,0.01,11970.630563114075
0.2790281734879115,0.28879058156387305,0.07488602539860158,0.28879058156387305,0.06966562423462522,0.28879058156387305,0.02,1739.5535665750838
0.28083921378610927,0.28879058156387305,0.017395539658199743,0.28879058156387305,0.0358464949472051,0.28879058156387305,0.05,2310.7164586421522
0.2826848308629241,0.28879058156387305,0.021858526940304098,0.28879058156387305,0.036381775657600875,0.28879058156387305,0.01,9852.90363849984
0.2802481671661743,0.28879058156387305,0.01589545847089665,0.28879058156387305,0.03565077278264806,0.28879058156387305,0.02,6167.265375841203
0.28313801299013175,0.28879058156387305,0.05359643271711281,0.28879058156387305,0.05825494313790032,0.28879058156387305,0.02,2307.671840578807
0.2829873184437776,0.28879058156387305,0.02340047862758367,0.28879058156387305,0.04017350370580092,0.28879058156387305,0.01,9067.667602855468
0.28239523508727976,0.28879058156387305,0.08861985330613001,0.28879058156387305,0.06111365150275346,0.28879058156387305,0.02,1735.2976538353219
0.2797331499840518,0.28879058156387305,0.019172438551211996,0.28879058156387305,0.03683750262979293,0.28879058156387305,0.05,2140.5247263786505
0.290751836451638,0.28879058156387305,0.032913243535087816,0.28879058156387305,0.05153434582877714,0.28879058156387305,0.02,3285.120879455795
0.2793544988003594,0.28879058156387305,0.019879396369105375,0.28879058156387305,0.0362518965021142,0.28879058156387305,0.01,10504.334279751663
0.7310899195037501,0.28879058156387305,0.400910226359967,0.28879058156387305,0.4226144417787921,0.28879058156387305,0.02,140.23828806293503
0.3253702604725884,0.28879058156387305,0.300527661289273,0.28879058156387305,0.14840459831150785,0.28879058156387305,0.05,201.84285933782516
0.28151115643966934,0.28879058156387305,0.014263519902184031,0.28879058156387305,0.034679999999999996,0.28879058156387305,0.05,2690.431583862263
0.28088897165962207,0.28879058156387305,0.018502626840532672,0.28879058156387305,0.03652361427898394,0.28879058156387305,0.02,5499.814859003785
0.5882609652186689,0.28879058156387305,0.47090273645414293,0.28879058156387305,0.33748981851309234,0.28879058156387305,0.02,156.06431907488502
0.2812389702726135,0.28879058156387305,0.01439260921445448,0.28879058156387305,0.03378420932921178,0.28879058156387305,0.01,13471.16250763974
0.28101174352684977,0.28879058156387305,0.08551910195973764,0.28879058156387305,0.0655089734311262,0.28879058156387305,0.05,674.8345910171515
0.28473996277305375,0.28879058156387305,0.08997083082866357,0.28879058156387305,0.06709953204009697,0.28879058156387305,0.02,1621.2562902986426
0.28274865729124155,0.28879058156387305,0.031191460369787115,0.28879058156387305,0.04055536462664341,0.28879058156387305,0.02,3770.239519058137
0.28149928880904834,0.28879058156387305,0.01960559103929285,0.28879058156387305,0.03542503069864584,0.28879058156387305,0.02,5346.414019939439
0.27664914386276346,0.28879058156387305,0.14615039377298988,0.28879058156387305,0.09031292266337083,0.28879058156387305,0.01,2108.0831199280533
0.3441383558977406,0.28879058156387305,0.23994319661119795,0.28879058156387305,0.11575061468519293,0.28879058156387305,0.05,278.5936493144934
0.2851780103724689,0.28879058156387305,0.03207164479723483,0.28879058156387305,0.05066792279144667,0.28879058156387305,0.05,1345.6632173462988
0.2957322221199442,0.28879058156387305,0.0832031634013996,0.28879058156387305,0.08852417522914291,0.28879058156387305,0.01,2864.1172256622895
0.4107244020021211,0.28879058156387305,0.29490449437063515,0.28879058156387305,0.19894542769312393,0.28879058156387305,0.05,155.68810648018342
0.2818373261298084,0.28879058156387305,0.023638003299771324,0.28879058156387305,0.03979425084104486,0.28879058156387305,0.05,1808.1524397047149
0.5872064808906658,0.28879058156387305,0.31889938726814765,0.28879058156387305,0.30570895439944185,0.28879058156387305,0.02,248.4809243360639
0.40678785232600057,0.28879058156387305,0.17036650844576232,0.28879058156387305,0.19102233586677764,0.28879058156387305,0.01,1154.6563446694468
0.2818078210412195,0.28879058156387305,0.0145357490347075,0.28879058156387305,0.03476692681270521,0.28879058156387305,0.01,13258.242113038588
0.28108892827715576,0.28879058156387305,0.01431569767772427,0.28879058156387305,0.03756760306434255,0.28879058156387305,0.02,6553.04482833233
0.2828625164280344,0.28879058156387305,0.021116666403578004,0.28879058156387305,0.035311595829132396,0.28879058156387305,0.01,10194.537622243268
0.28086471618912906,0.28879058156387305,0.05493262782718482,0.28879058156387305,0.05439126400443365,0.28879058156387305,0.01,4722.5191770442825
0.2816934816427245,0.28879058156387305,0.017646484069071666,0.28879058156387305,0.03488383006494556,0.28879058156387305,0.02,5773.456251676866
0.27969777975522075,0.28879058156387305,0.017502045594729777,0.28879058156387305,0.034453516511380955,0.28879058156387305,0.05,2332.5021736824556
0.2828218775130383,0.28879058156387305,0.01817056961132479,0.28879058156387305,0.03556899773679321,0.28879058156387305,0.01,11240.778664656997
0.27959284969397913,0.28879058156387305,0.021700285712404805,0.28879058156387305,0.036916294505272326,0.28879058156387305,0.02,4921.945623541221
0.5852632036955681,0.28879058156387305,0.3177641011819932,0.28879058156387305,0.3096042764562531,0.28879058156387305,0.01,492.7685386752804
0.280704111833083,0.28879058156387305,0.032682961922078,0.28879058156387305,0.046135435404903245,0.28879058156387305,0.01,6918.121301650064
0.28190786012454494,0.28879058156387305,0.021406690542912044,0.28879058156387305,0.036171480478410054,0.28879058156387305,0.02,5005.231986462398
0.2816257289382488,0.28879058156387305,0.013056186273181003,0.28879058156387305,0.03415721300106319,0.28879058156387305,0.01,14421.581284029775
0.5402901590812107,0.28879058156387305,0.3395456988389045,0.28879058156387305,0.3334933402633402,0.28879058156387305,0.02,216.05706086840212
0.284462018554323,0.28879058156387305,0.019624882165251337,0.28879058156387305,0.03708541492285073,0.28879058156387305,0.02,5254.434894631642
0.2809358816527358,0.28879058156387305,0.02231917561201578,0.28879058156387305,0.03714824356547695,0.28879058156387305,0.02,4820.658675599767
0.2820835677596269,0.28879058156387305,0.036910291247834924,0.28879058156387305,0.045461808147058996,0.28879058156387305,0.02,3236.2440267366483
0.2693243694877981,0.28879058156387305,0.02736309923966947,0.28879058156387305,0.04415327847397065,0.28879058156387305,0.05,1577.4303946536666
0.2749718211017267,0.28879058156387305,0.03868481872776452,0.28879058156387305,0.061375148064994514,0.28879058156387305,0.01,5500.044280676132
0.5303347078968149,0.28879058156387305,0.3959149706692082,0.28879058156387305,0.2631079991182328,0.28879058156387305,0.02,242.85608462458603
0.2816566306693311,0.28879058156387305,0.026763049153637183,0.28879058156387305,0.040924828649610744,0.28879058156387305,0.02,4125.9996163211135
0.2818448424222093,0.28879058156387305,0.020617507123801365,0.28879058156387305,0.03645444280194116,0.28879058156387305,0.01,10230.755475851034
0.2801123660247794,0.28879058156387305,0.03321895844243163,0.28879058156387305,0.04714045396472121,0.28879058156387305,0.01,6784.309217204622
0.5228196231971406,0.28879058156387305,0.3451310846620455,0.28879058156387305,0.31634554019299843,0.28879058156387305,0.01,448.1970251152708
0.2955010037207996,0.28879058156387305,0.07076356124447103,0.28879058156387305,0.08713877667261573,0.28879058156387305,0.01,3185.0519741097287
0.28065753936069493,0.28879058156387305,0.04400085453715644,0.28879058156387305,0.04585886173903578,0.28879058156387305,0.01,5834.601458503111
0.2809458965708522,0.28879058156387305,0.02335599280698639,0.28879058156387305,0.037872860995705096,0.28879058156387305,0.02,4645.378666862384
0.4172919860241747,0.28879058156387305,0.29245319625540084,0.28879058156387305,0.22482603763799247,0.28879058156387305,0.05,140.28255075578514
0.28080731614400645,0.28879058156387305,0.024973682147412708,0.28879058156387305,0.03722889200607506,0.28879058156387305,0.02,4483.210800199758
0.28130186206280255,0.28879058156387305,0.04220689990984886,0.28879058156387305,0.04796008340276318,0.28879058156387305,0.05,1167.217474638206
0.5136905683385671,0.28879058156387305,0.4865791479297073,0.28879058156387305,0.34404531794518,0.28879058156387305,0.02,147.32305591391605
0.28063047874384567,0.28879058156387305,0.016121290270942955,0.28879058156387305,0.03444773432317429,0.28879058156387305,0.02,6174.14819110972
0.28132324468482867,0.28879058156387305,0.016211995558844693,0.28879058156387305,0.035073659632265344,0.28879058156387305,0.01,12227.180385229123
0.28347340474901694,0.28879058156387305,0.042949514549060964,0.28879058156387305,0.07366377671556082,0.28879058156387305,0.02,2380.0840401133787
0.28112194080149633,0.28879058156387305,0.015069120744091209,0.28879058156387305,0.03580933956386239,0.28879058156387305,0.05,2560.023345996719
0.2818240954922059,0.28879058156387305,0.02163859514848411,0.28879058156387305,0.0378455175681348,0.28879058156387305,0.05,1953.8340261581584
0.2805350316805372,0.28879058156387305,0.022831066554149414,0.28879058156387305,0.03727976394775053,0.28879058156387305,0.02,4743.69210034808
0.28025457569859585,0.28879058156387305,0.017101391756228497,0.28879058156387305,0.03456384237899485,0.28879058156387305,0.01,11836.94380665133
0.2813544355434973,0.28879058156387305,0.022136991665535767,0.28879058156387305,0.03503077504138326,0.28879058156387305,0.01,9920.741835546738
0.7043036879074254,0.28879058156387305,0.7013248787830074,0.28879058156387305,0.33134342788110344,0.28879058156387305,0.01,222.1445168172302
0.3885520938046789,0.28879058156387305,0.19686209183080425,0.28879058156387305,0.21348917349598787,0.28879058156387305,0.05,193.38573943978247
0.28375664221300617,0.28879058156387305,0.08376981795372365,0.28879058156387305,0.07092427511085327,0.28879058156387305,0.02,1622.5913016992085
0.28472501259987687,0.28879058156387305,0.038422285200128324,0.28879058156387305,0.0481544348944103,0.28879058156387305,0.02,3075.515710618296
0.6780831429846933,0.28879058156387305,0.5645387313550773,0.28879058156387305,0.39078359433323195,0.28879058156387305,0.05,41.248923798560966
0.7624856520617289,0.28879058156387305,0.6437715955212687,0.28879058156387305,0.4456758068372121,0.28879058156387305,0.02,65.79905801861354
0.29644320872639335,0.28879058156387305,0.25844506727736166,0.28879058156387305,0.1171852345647693,0.28879058156387305,0.05,267.278190031372
0.6547231182721441,0.28879058156387305,0.6588534525977685,0.28879058156387305,0.40053582311698416,0.28879058156387305,0.01,162.02213085274198
0.2864708487787196,0.28879058156387305,0.040180353408102325,0.28879058156387305,0.05224222047348294,0.28879058156387305,0.05,1152.8229497331697
0.2944940963754622,0.28879058156387305,0.2170660618337192,0.28879058156387305,0.09956017677766547,0.28879058156387305,0.05,330.2299338133679
0.2828730457289984,0.28879058156387305,0.023817707698265172,0.28879058156387305,0.03442901102268261,0.28879058156387305,0.01,9544.317722589014
0.512683938504026,0.28879058156387305,0.39137525317781646,0.28879058156387305,0.37124294579156647,0.28879058156387305,0.02,167.4122509805969
0.2812524474560177,0.28879058156387305,0.026477039109386834,0.28879058156387305,0.0384242007073667,0.28879058156387305,0.05,1706.2274762262132
0.28119946799380685,0.28879058156387305,0.041247525986415234,0.28879058156387305,0.06334372265662952,0.28879058156387305,0.01,5204.306717576802
0.28022289984938775,0.28879058156387305,0.020324448331996616,0.28879058156387305,0.0352036134508945,0.28879058156387305,0.01,10465.120326877633
0.2802502196252485,0.28879058156387305,0.02039650950530507,0.28879058156387305,0.03531662498031204,0.28879058156387305,0.05,2085.61164753318
0.2790325859106782,0.28879058156387305,0.02155762510110982,0.28879058156387305,0.03319718060317774,0.28879058156387305,0.01,10311.447454976918
0.5089849663791652,0.28879058156387305,0.3191487753383992,0.28879058156387305,0.25397231660163283,0.28879058156387305,0.02,294.95403486659603
0.777409602204655,0.28879058156387305,0.47414666760402313,0.28879058156387305,0.40232914485530374,0.28879058156387305,0.02,121.62054158392903
0.28119681079272574,0.28879058156387305,0.011535683768203773,0.28879058156387305,0.03376158764039393,0.28879058156387305,0.02,7941.4897193132165
0.2810827237665097,0.28879058156387305,0.028826376810136927,0.28879058156387305,0.03867687681289688,0.28879058156387305,0.02,4038.1984625385544
0.2865732464833381,0.28879058156387305,0.040829636295220656,0.28879058156387305,0.04937370960339115,0.28879058156387305,0.01,5864.399021661657
